company,observation_id,metric,component,value,unit,period,boundary,geography,source_url,source_locator,evidence_status,assurance,caveat,full_record_file
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[5].financed_MtCO2e,0.2,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[5].facilitated_MtCO2e,0.1,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[5].financed_tCO2e_per_million_USD,395.5,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[5].facilitated_tCO2e_per_million_USD,306.4,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[5].data_quality_1_best_5_worst,2.6,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[6].financed_MtCO2e,3.4,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[6].facilitated_MtCO2e,1,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[6].financed_tCO2e_per_million_USD,1592.6,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[6].facilitated_tCO2e_per_million_USD,1504.3,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[6].data_quality_1_best_5_worst,1.2,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[7].financed_MtCO2e,1.4,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[7].facilitated_MtCO2e,0.3,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[7].financed_tCO2e_per_million_USD,1310.5,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[7].facilitated_tCO2e_per_million_USD,1113.3,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[7].data_quality_1_best_5_worst,1.4,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
